"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,116194851,13,36350,,127007697
2019,116184811,63,5,,126997613
2019,116184812,63,286,,126997614
2019,116184813,3,1500,,126997615
2019,116184817,3,1500,,126997621
2019,116194866,3,300,,127007713
2019,116184781,63,28,,126997577
2019,116194869,3,600,,127007716
2019,116184821,3,500,,126997630
2019,116184824,59,800,,126997633
2019,116184825,20,104,,126997634
2019,116184829,3,300,,126997641
2019,116184829,63,2000,,126997642
2019,116184833,3,300,,126997646
2019,116189729,30,3000,,127002497
2019,116184834,16,100,,126997647
2019,116184835,63,1,,126997648
2019,116184836,35,25,,126997649
2019,116184837,11,1,,126997651
2019,116184837,10,,,126997650
2019,116184838,8,11,,126997652
2019,116184839,35,1,,126997653
2019,116184842,10,,,126997658
2019,116184842,11,1,,126997659
2019,116189736,20,150,,127002504
2019,116194906,33,1,,127007758
2019,116189738,13,800,,127002506
2019,116189741,63,38,,127002510
2019,116189741,36,325,,127002509
2019,116189740,35,60,,127002508
2019,116184845,63,4500,,126997663
2019,116184844,63,10,,126997662
2019,116184847,63,2255,,126997665
2019,116184849,61,1200,,126997667
2019,116184849,54,200,,126997666
2019,116184850,11,1,,126997668
2019,116184851,63,450,,126997669
2019,116184852,59,2000,,126997670
2019,116184853,9,0,,126997671
2019,116184853,22,0,,126997672
2019,116184853,63,300,,126997674
2019,116184853,25,800,,126997673
2019,116184854,20,200,,126997676
2019,116184854,63,300,,126997677
2019,116184854,3,5000,,126997675
2019,116184855,63,40,,126997679
2019,116184856,63,350,,126997680
2019,116184857,3,300,,126997681
2019,116184858,63,0,,126997685
2019,116184858,25,15,,126997684
2019,116184858,9,0,,126997682
2019,116184858,20,100,,126997683
2019,116184860,3,15495,,126997687
2019,116184861,8,4,,126997690
2019,116184862,35,25,,126997691
2019,116184863,54,150,,126997692
2019,116184865,26,300,,126997694
2019,116189702,63,28,03-MAR-19,127002464
2019,116184866,35,160,,126997695
2019,116184867,3,40000,,126997696
2019,116184868,10,,,126997697
2019,116184869,63,1950,,126997698
2019,116189759,63,50,,127002531
2019,116184870,33,198,,126997699
2019,116184871,12,500,,126997700
2019,116184872,11,1,,126997702
2019,116184872,10,,,126997701
2019,116184873,2,60,,126997703
2019,116184874,29,250,,126997705
2019,116184876,36,1,,126997708
2019,116184875,36,1,05-APR-19,126997706
2019,116184876,63,1,,126997709
2019,116184875,63,1,05-APR-19,126997707
2019,116184877,11,4,,127007786
2019,116184877,10,,,127002538
2019,116184878,8,51,,126997710
2019,116184880,63,20,,126997714
2019,116184879,8,61,08-MAR-19,126997711
2019,116184879,63,20,08-MAR-19,126997712
2019,116184880,8,61,,126997713
2019,116184882,63,30,,126997716
2019,116184883,9,0,,126997718
2019,116184884,35,50,,126997719
2019,116184886,63,20,,126997721
2019,116184887,16,50,,126997723
2019,116184887,7,900,,126997722
2019,116184888,3,5000,,126997724
2019,116184889,59,2,,126997725
2019,116194947,20,1272,,127007799
2019,116184890,7,100,,126997726
2019,116189775,3,200,,127002550
2019,116184891,20,8,,126997727
2019,116184891,25,10,,126997728
2019,116184892,25,17,,126997731
2019,116184892,6,20,,126997730
2019,116184893,63,40,,126997732
2019,116184895,33,100,,126997734
2019,116184897,35,550,,126997737
2019,116184898,43,200,,126997742
2019,116184898,16,400,,126997738
2019,116184898,61,45,,126997743
2019,116184898,26,10,,126997739
2019,116184898,62,20,,126997744
2019,116184898,36,405,,126997740
2019,116184898,38,20,,126997741
2019,116194956,56,70,,127007808
2019,116194956,63,15,,127007809
2019,116184899,50,3,,126997745
2019,116184901,63,200,,126997746
2019,116184902,35,50,,126997747
2019,116194959,52,0,,127007813
2019,116189793,20,32,,127002576
2019,116184904,16,350,,126997750
2019,116184905,63,300,,127007815
2019,116184906,10,,,126997752
2019,116184906,11,2,,126997753
2019,116184907,63,1,,126997754
2019,116184908,13,389,,126997755
2019,116184910,10,,,126997758
2019,116184915,26,30,11-MAR-19,126997762
2019,116184916,63,56,,126997765
2019,116184916,26,30,,126997764
2019,116184915,63,56,11-MAR-19,126997763
2019,116184919,6,600,,126997768
2019,116184920,20,450,,126997770
2019,116184919,63,600,,126997769
2019,116184921,31,4000,,126997772
2019,116184922,21,175,,126997773
2019,116184923,63,64,,127002606
2019,116184923,6,253,,127002604
2019,116184923,25,65,,127002605
2019,116189815,63,400,,127002608
2019,116184926,11,1,,126997776
2019,116184927,10,,,126997777
2019,116189818,51,0,,127002613
2019,116189818,20,61,,127002611
2019,116189818,25,25,,127002612
2019,116184931,6,55,,126997781
2019,116184930,6,55,13-MAR-19,126997780
2019,117802390,29,250,,129018325
2019,116194698,20,200,,127007484
2019,116194698,51,0,,127007487
2019,116194698,9,0,,127007483
2019,116194698,52,0,,126997513
2019,116194698,61,1000,,127007481
2019,116194698,25,450,,127007486
2019,116194698,63,1,,127007482
2019,116184734,3,500,,126997511
2019,116194711,63,1699,,127007504
2019,116194711,7,1500,,127007508
2019,116194711,17,1099,,127007505
2019,116194711,20,6800,,127007506
2019,116194720,8,2,,127007525
2019,116184749,21,550,,127002443
2019,116189686,36,150000,,127002447
2019,116194744,63,3,09-MAR-19,127007564
2019,116194746,63,3,,127007566
2019,116194746,66,200,,127007567
2019,116184757,37,1500,,126997541
2019,116189688,20,350,,127002448
2019,116194762,63,161,,127007588
2019,116189692,38,500,,126997547
2019,116194771,63,4500,,127007601
2019,116194773,31,1,,127007603
2019,116194778,63,70,,127007610
2019,116194778,26,25,,127007609
2019,116189698,3,6000,,127002461
2019,116189697,3,6000,14-APR-19,127002460
2019,116189700,20,160,,127002462
2019,116189704,20,111,,127007637
2019,116189706,20,1,,127002467
2019,116194811,10,,,127007653
2019,116194811,11,2,,127007654
2019,116184801,7,1100,,126997601
2019,116189709,63,15,,127002471
2019,116184802,3,325,,126997602
2019,116189710,11,1,,127002472
2019,116189710,10,,,127007664
2019,116194823,63,1,,127007669
2019,116194836,10,,,127007680
2019,116189714,8,342,,127002479
2019,116194844,3,200,,127007687
2019,116189715,9,0,,127002480
2019,116194865,38,1,,127007712
2019,116189717,10,,,127002483
2019,116189717,11,1,,127002484
2019,116189718,20,108,,127002485
2019,116184823,17,500,,126997632
2019,116184822,42,500,,126997631
2019,116194873,38,1,,127007721
2019,116194878,35,500,,127007725
2019,116189724,63,300,,127002490
2019,116189724,3,1100,,127002491
2019,116194884,16,2000,,127002492
2019,116189725,16,2025,,127007732
2019,116189726,63,2575,,127002494
2019,116189726,24,4700,,127002493
2019,116189727,36,675,,127002496
2019,116189727,63,420,,127002495
2019,116194890,63,10,,127007739
2019,116194891,35,25,,127007740
2019,116189728,26,656,,126997645
2019,116189730,11,1,,127002498
2019,116189730,10,,,127002499
2019,116189731,16,13,,127002500
2019,116189732,3,500,,127007747
2019,116189734,63,20,,127007750
2019,116194900,63,20,04-APR-19,127007749
2019,116194902,61,700,,127007754
2019,116189735,11,2,,127002502
2019,116194903,20,700,,127002503
2019,116189737,20,1,,127002505
2019,116189739,35,50,,127002507
2019,116184843,20,780,,126997661
2019,116189743,26,185,,127002513
2019,116194911,6,203,06-MAR-19,127007762
2019,116194912,6,203,,127007763
2019,116189747,20,947,,127002517
2019,116189748,63,1,,127002518
2019,116189749,10,,,127002519
2019,116189750,11,1,,127007771
2019,116189750,10,,,127007770
2019,116194918,6,110,,127007772
2019,116189751,10,,,126997686
2019,116189752,10,,,127002520
2019,116189753,63,100,,127002521
2019,116189754,63,50,,127002522
2019,116189756,19,994,,127002527
2019,116189756,26,450,,127002528
2019,116189756,7,2065,,127002526
2019,116189757,38,500,,127002529
2019,116194925,63,50,,127007777
2019,116189758,6,105,,127002530
2019,116189760,3,300,,127002532
2019,116189762,52,0,,127002534
2019,116189765,63,1500,,127002536
2019,116194932,20,350,,127007783
2019,116189766,20,750,,127002537
2019,116189767,38,1000,,127002543
2019,116189768,10,,,126997717
2019,116189768,11,2,,127002544
2019,116189769,54,25,,127002545
2019,116189770,63,30,,127002546
2019,116189772,63,160,,127002548
2019,116189776,7,1500,,127002551
2019,116189777,63,10,,127002553
2019,116189777,61,100,,127002552
2019,116189779,63,300,,127002555
2019,116189780,11,1,,127002557
2019,116189780,10,,,127002556
2019,116189781,20,40,,127002559
2019,116189781,25,350,,127002560
2019,116189781,9,0,,127002558
2019,116189781,63,0,,127002561
2019,116189783,26,1450,,127002564
2019,116189783,51,0,,127002565
2019,116189783,63,300,,127002566
2019,116189783,7,1100,,127002563
2019,116189784,29,50,,127002567
2019,116189785,3,500,,127002568
2019,116189787,63,0,,127002569
2019,116189788,8,76,,127002570
2019,116189789,36,80,,127002571
2019,116189790,17,1200,,127002572
2019,116189791,3,300,,127002573
2019,116189791,63,300,,127002574
2019,116189792,10,,,127007814
2019,116189794,37,5000,,127002577
2019,116189794,63,150,,127002578
2019,116189795,11,4,,127002579
2019,116189796,31,300,,127002580
2019,116189797,16,195,,127002581
2019,116189798,63,1,,127002582
2019,116189799,13,300,,127002584
2019,116189799,52,0,,127002588
2019,116189799,25,20,,127002586
2019,116189799,51,0,,127002587
2019,116189799,20,260,,127002585
2019,116189799,9,0,,127002583
2019,116189801,10,,,127002589
2019,116189802,35,150,,127002590
2019,116184909,10,,,126997756
2019,116184909,11,2,,126997757
2019,116189803,38,1,,127002592
2019,116189803,26,80,,127002591
2019,116189804,20,27,,127002593
2019,116184911,16,300,,126997759
2019,116184913,3,2000,,126997761
2019,116184912,3,2000,11-MAR-19,126997760
2019,116189805,62,40,,127002594
2019,116189806,16,5,07-APR-19,127002596
2019,116189806,6,1,07-APR-19,127002595
2019,116189807,16,5,,127002598
2019,116189807,6,1,,127002597
2019,116189808,11,2,,127002599
2019,116189808,10,,,126997771
2019,116189809,10,,,127002600
2019,116189810,11,2,,127002601
2019,116194973,20,440,,127007829
2019,116189814,52,0,,127002607
2019,116189816,29,100,,127002609
2019,116189817,6,50,,127002610
2019,116189819,3,500,,127002614
2019,116189820,63,125,,127002615
2019,116189821,63,600,,127002616
2019,116189822,25,1,09-APR-19,127002617
2019,116189823,11,2,,127002619
2019,116189823,10,,,127002618
2019,116189824,63,120,,127002622
2019,116189824,9,0,,127002620
2019,116189824,52,0,,127002621
2019,116189826,11,3,,127002625
2019,116189826,10,,,127002624
2019,116189827,11,1,,127002626
2019,116189828,35,25,,127002627
2019,116189830,11,1,,127002629
2019,116189829,63,40,,127002628
2019,116189833,10,,,127002631
2019,116189833,11,3,,127002632
2019,116189834,10,,,127002633
2019,116189835,38,500,,127002634
2019,116189836,6,2868,,127002635
2019,116194996,16,20,,127007850
2019,116194996,17,15,,127007851
2019,116194995,63,50,,127007849
2019,116189838,61,700,,127002638
2019,116189839,3,1001,,127002639
2019,116195001,63,250,19-MAR-19,127007856
2019,116195002,63,1250,,127007857
2019,116189840,63,0,,127002640
2019,116189842,3,8000,,127002642
2019,116189841,3,8000,15-APR-19,127002641
2019,116189843,63,60,,127002643
2019,116189844,3,1500,,127002644
2019,116189845,11,1,,127002646
2019,116189845,10,,,127002645
2019,116189846,10,,,127002647
2019,116189846,11,1,,127002648
2019,116195006,10,,,127007863
2019,116195006,11,1,,127007864
2019,116189847,11,1,,127002650
2019,116189847,10,,,127002649
2019,116189848,29,20,,127002651
2019,116189849,3,210,,127002652
2019,116189851,20,60,,127002654
2019,116189851,58,1,,127002655
2019,116189852,63,300,,127002656
2019,116189853,35,100,,127002657
2019,116189854,20,1200,,127002658
2019,116189855,21,9000,,127002659
2019,116189857,10,,,127002660
2019,116189859,63,90,,127002662
2019,116189862,10,,,127002665
2019,116189863,10,,,127002666
2019,116189864,11,2,,127002667
2019,116189865,38,150,,127002669
2019,116189866,20,200,,127002671
2019,116189866,25,40,,127002672
2019,116189866,63,1,,127002674
2019,116189866,9,0,,127002670
2019,116189866,51,0,,127002673
2019,116189867,57,3000,,127002675
2019,116189868,63,810,,127002676
2019,116189869,13,1050,,127002679
2019,116189871,63,1,,127002681
2019,116189874,2,31,,127002683
2019,116189876,37,20000,,127002685
2019,116189877,3,100,,127002686
2019,116189878,38,325,,127002687
2019,116189879,63,1050,,127002688
2019,116189880,20,1400,,127002689
2019,116195038,20,300,,127007904
2019,116189881,9,0,17-MAR-19,127002690
2019,116189882,9,0,,127002692
2019,116189882,20,20,,127002693
2019,116189882,3,4000,,127002691
2019,116189883,11,1,,127002695
2019,116189883,10,,,127002694
2019,116195042,16,1,,127007909
2019,116189884,20,41,,127002696
2019,116189886,63,400,,127002699
2019,116189888,22,0,,127002702
2019,116189888,20,400,,127002701
2019,116189887,7,50,,127002700
2019,116189888,36,465,,127002703
2019,116189888,61,400,,127002704
2019,116189889,63,50,,127002705
2019,116189890,38,2000,,127002706
2019,116189891,63,93,,127002707
2019,116195048,63,620,,127007915
2019,116189893,9,0,,127002709
2019,116189893,52,0,,127002710
2019,116189895,63,100,,127002712
2019,116195056,54,15,,127007923
2019,116189896,29,50,,127002713
2019,117806808,63,25,,129011166
2019,117806812,63,1,,129011172
2019,116189897,29,150,,127002715
2019,116189898,63,300,18-MAR-19,127002716
2019,116189899,63,300,,127002717
2019,116189897,16,140,,127002714
2019,116195061,63,200,,127007928
2019,116189900,11,2,,127002718
2019,120286449,38,1,,132542175
2019,120286449,25,120,,132542174
2019,120286448,38,2,,132542172
2019,120286449,6,60,,132542173
2019,120286449,47,0,,132542176
2019,120286450,11,2,,132542180
2019,120286450,10,,,132542179
2019,120286451,10,,,132542181
2019,120286451,11,2,,132542182
2019,120286452,63,700,,132542183
2019,120286453,9,0,,132542184
2019,120286454,10,1,,132542185
2019,120936198,63,54,,133382238
2019,120936199,11,1,,133382239
2019,120936200,63,500,,133382240
2019,120936201,10,,,133382241
2019,120936201,11,1,,133382242
2019,120932256,3,22000,,133384978
2019,120936202,9,0,,133382243
2019,120936205,8,46,,133382248
2019,120932260,36,10,,133384981
2019,120932259,36,10,06-AUG-19,133384980
2019,120936206,8,22,,133382249
2019,120936207,38,960,,133384989
2019,120932265,24,100,,133384990
2019,120936210,63,400,,133382252
2019,120936211,11,1,,133382253
2019,120932267,19,45,04-OCT-19,133384991
2019,120936214,19,45,,133384992
2019,120936215,26,1,,133382257
2019,120936217,63,10,,133382260
2019,120936217,47,0,,133382259
2019,120936217,9,0,,133382258
2019,120936219,11,1,,133382263
2019,120936219,10,,,133382262
2019,120936220,3,13000,,133382264
2019,120936223,63,1008,,133382268
2019,120936222,63,1008,03-OCT-19,133382267
2019,120936224,33,100,,133382269
2019,120932276,16,20,,133385001
2019,120932277,42,250,,133385002
2019,120932278,16,2,,133385003
2019,120932278,63,50,,133385004
2019,120936226,15,1200,,133382271
2019,120932279,11,1,,133382270
2019,120932279,10,,,133385005
2019,120936227,38,300,,133382272
2019,120936228,38,38,,133382273
2019,120936229,7,500,,133382274
2019,120936229,61,2900,,133382277
2019,120936229,20,136,,133382275
2019,120936229,23,35,,133382276
2019,120936231,38,3,,133382279
2019,120936232,20,5000,,133382280
2019,120936233,3,4952,,133382281
2019,120936234,8,14,,133382282
2019,120936235,20,192,,133382283
2019,120936236,11,1,,133382284
2019,120936237,63,50,,133382285
2019,120936238,11,1,,133382286
2019,120936239,6,80,,133382287
2019,120936241,3,1000,,133382289
2019,120936242,11,1,,133382290
2019,120936242,10,,,133382291
2019,120936246,63,200,,133382296
2019,120936245,6,250,,133382294
2019,120936245,63,250,,133382295
2019,120936247,10,,,133382297
2019,120936248,3,10000,,133382298
2019,120936249,2,32,,133382299
2019,120936250,19,126,20-AUG-19,133382300
2019,120936251,19,131,,133382301
2019,120936252,19,70,,133382302
2019,120936254,24,5000,,133382304
2019,120936253,24,5000,22-OCT-19,133382303
2019,120936255,51,0,,133382305
2019,120936256,4,250,,133382306
2019,120932302,61,1000,,133385028
2019,120936257,63,146,,133382307
2019,120936258,11,1,,133382308
2019,120936259,38,1000,,133382309
2019,120936260,36,600,,133382310
2019,120936263,3,30000,,133382313
2019,120936262,3,30000,05-OCT-19,133382312
2019,120936264,26,1,,133382315
2019,120936265,8,5,,133382316
2019,120936268,8,88,,133382319
2019,120936267,8,35,06-OCT-19,133382318
2019,120936269,26,1780,,133382321
2019,120936269,63,230,,133382322
2019,120936269,7,1900,,133382320
2019,120936270,20,180,,133382323
2019,120936271,10,,,133382324
2019,120936271,11,2,,133382325
2019,120936272,20,60,,133382326
2019,120936274,3,1000,,133382329
